Detalle Orden, Numero Orden, Producto ID, Linea Total, Cantidad, Descuento, Precio Unitario, Ganancia
5086,CA-2015-144302,681,5.792,2,0.8,14.48,-9.5568
5087,CA-2015-109001,1700,466.158,7,0.4,110.99,-93.2316
5088,CA-2015-109001,1487,10.312,1,0.2,12.89,-1.289
5089,CA-2015-109001,778,2.556,3,0.7,2.84,-1.7892
5090,CA-2017-132738,1124,7.968,2,0.2,4.98,2.8884
5091,CA-2017-132738,855,8.784,1,0.2,10.98,3.1842
5092,CA-2017-156720,935,3.024,3,0.2,1.26,-0.6048
5093,CA-2015-119102,1414,51.45,3,0,17.15,13.8915
5094,US-2014-140452,459,14.016,4,0.8,17.52,-31.536
5095,US-2014-140452,362,214.95,5,0.5,85.98,-120.372
5096,US-2014-140452,1690,35.04,4,0.2,10.95,-7.008
5097,US-2014-140452,211,10.776,3,0.6,8.98,-4.8492
5098,US-2014-140452,843,4.6,2,0.8,11.5,-8.05
5099,US-2014-140452,1372,35.168,2,0.2,21.98,-8.3524
5100,CA-2015-141936,730,19.152,3,0.2,7.98,6.4638
5101,CA-2014-158442,595,4.448,2,0.2,2.78,0.3336
5102,CA-2014-158442,1157,5.184,1,0.2,6.48,1.8792
5103,CA-2014-158442,1168,15.552,3,0.2,6.48,5.4432
5104,CA-2015-167374,1142,40.032,6,0.2,8.34,12.51
5105,CA-2015-167374,1589,16.776,3,0.2,6.99,5.0328
5106,CA-2014-116568,92,186.304,4,0.2,58.22,13.9728
5107,CA-2015-147102,1475,66.36,4,0,16.59,23.226
5108,CA-2017-132213,613,42.048,9,0.2,5.84,5.256
5109,CA-2017-132213,540,67.92,5,0.2,16.98,6.792
5110,CA-2014-138450,857,52.512,6,0.2,10.94,19.692
5111,CA-2014-138450,1395,186.912,6,0.2,38.94,-35.046
5112,CA-2014-138450,1198,10.048,4,0.2,3.14,3.14
5113,CA-2015-153073,172,17.496,9,0.6,4.86,-7.4358
5114,CA-2016-147970,1241,15.552,3,0.2,6.48,5.4432
5115,CA-2016-150658,808,10.776,3,0.2,4.49,3.3675
5116,CA-2017-125640,1002,3.304,1,0.2,4.13,1.0738
5117,CA-2017-154137,1390,35.48,1,0,35.48,0
5118,CA-2015-127173,942,34.44,3,0,11.48,16.1868
5119,CA-2015-127173,1647,629.93,7,0,89.99,296.0671
5120,CA-2015-127173,641,79.056,9,0.2,10.98,28.6578
5121,CA-2014-149538,1408,232.55,5,0,46.51,9.302
5122,CA-2014-149538,1544,99.98,2,0,49.99,42.9914
5123,CA-2014-149538,1233,19.44,3,0,6.48,9.3312
5124,CA-2014-149538,1157,12.96,2,0,6.48,6.3504
5125,CA-2014-160766,324,464.292,9,0.4,85.98,-108.3348
5126,CA-2014-160766,853,68.46,7,0,9.78,31.4916
5127,CA-2014-160766,1667,2799.96,4,0,699.99,1371.9804
5128,CA-2014-160766,440,601.3,2,0,300.65,198.429
5129,CA-2014-160766,1730,16.99,1,0,16.99,4.4174
5130,CA-2014-160766,1698,287.97,3,0,95.99,80.6316
5131,CA-2014-160766,1030,44.82,9,0,4.98,21.0654
5132,CA-2017-146626,226,101.12,8,0,12.64,37.4144
5133,CA-2015-123330,1744,107.976,3,0.2,44.99,37.7916
5134,CA-2017-155607,415,58.73,7,0,8.39,14.6825
5135,CA-2017-155607,773,93.344,4,0.2,29.17,32.6704
5136,CA-2016-151323,929,17.05,5,0,3.41,8.184
5137,CA-2015-146696,739,8.096,2,0.2,5.06,2.7324
5138,CA-2016-128972,248,30.36,4,0,7.59,13.0548
5139,CA-2017-128335,864,23.34,3,0,7.78,10.9698
5140,CA-2017-128335,1289,51.55,5,0,10.31,24.2285
5141,CA-2015-154886,1512,119.9,2,0,59.95,43.164
5142,CA-2016-111213,56,1317.492,6,0.1,243.98,292.776
5143,CA-2016-111213,1427,63.84,8,0,7.98,18.5136
5144,CA-2016-111213,808,3.592,1,0.2,4.49,1.1225
5145,CA-2017-161333,246,86.26,2,0,43.13,29.3284
5146,CA-2017-161333,1303,139.04,4,0,34.76,38.9312
5147,CA-2017-161333,383,46.8,4,0,11.7,16.38
5148,CA-2017-128734,194,8.544,4,0.2,2.67,1.9224
5149,CA-2017-128734,70,842.376,3,0.2,350.99,105.297
5150,CA-2014-141796,1733,1214.85,3,0,404.95,352.3065
5151,CA-2017-125101,1313,67.78,2,0,33.89,16.945
5152,CA-2017-169929,1368,39.9,5,0,7.98,10.374
5153,US-2014-121566,828,2.688,1,0.2,3.36,0.84
5154,US-2014-121566,503,6.6,3,0,2.2,2.904
5155,US-2015-124219,731,28.4,4,0,7.1,13.064
5156,US-2015-124219,151,212.94,3,0,70.98,34.0704
5157,CA-2017-163006,1780,1001.584,2,0.2,625.99,125.198
5158,CA-2017-163006,53,569.058,3,0.3,270.98,-178.8468
5159,CA-2017-163006,273,14.224,2,0.6,17.78,-10.3124
5160,CA-2015-156146,1738,105.584,2,0.2,65.99,9.2386
5161,CA-2015-156146,1728,68.72,2,0.2,42.95,-14.603
5162,CA-2014-111192,26,1367.84,8,0,170.98,259.8896
5163,CA-2016-115378,64,301.96,2,0,150.98,33.2156
5164,CA-2015-161627,116,170.352,3,0.2,70.98,-17.0352
5165,CA-2014-121006,507,3.9,2,0,1.95,1.521
5166,CA-2014-121006,1022,12.84,3,0,4.28,5.778
5167,CA-2014-121006,1172,15.84,3,0,5.28,7.128
5168,CA-2014-121006,136,563.94,3,0,187.98,112.788
5169,CA-2014-121006,1419,62.94,3,0,20.98,11.9586
5170,CA-2014-121006,1343,535.41,3,0,178.47,160.623
5171,CA-2016-122903,81,3504.9,5,0,700.98,700.98
5172,CA-2016-122903,1127,144.12,3,0,48.04,69.1776
5173,CA-2016-122903,1081,314.55,3,0,104.85,150.984
5174,CA-2015-107741,553,3.408,1,0.2,4.26,0.8946
5175,CA-2017-106432,749,2.072,2,0.8,5.18,-3.5224
5176,CA-2017-106432,43,328.3992,3,0.32,160.98,-91.7586
5177,CA-2016-148908,726,53.248,2,0.2,33.28,19.968
5178,CA-2016-123015,844,4.992,3,0.2,2.08,1.6848
5179,US-2015-120502,318,37.68,2,0,18.84,15.8256
5180,US-2015-120502,1817,258.576,2,0.2,161.61,19.3932
5181,US-2015-120502,473,75.84,2,0,37.92,29.5776
5182,CA-2017-108749,1233,45.36,7,0,6.48,21.7728
5183,CA-2017-108749,787,45.78,3,0,15.26,22.89
5184,CA-2017-163335,1322,40.29,3,0,13.43,10.0725
5185,CA-2017-163335,752,38.71,7,0,5.53,17.8066
5186,CA-2015-134719,1413,1801.632,6,0.2,375.34,-337.806
5187,US-2015-154389,1787,748.752,8,0.4,155.99,-162.2296
5188,CA-2015-115567,1494,199.96,4,0,49.99,15.9968
5189,CA-2015-115567,50,1516.2,7,0,216.6,394.212
5190,US-2017-136679,1596,167.952,6,0.2,34.99,-27.2922
5191,US-2017-136679,588,45.04,2,0.2,28.15,4.504
5192,US-2017-141943,886,23.16,2,0,11.58,11.58
5193,CA-2014-101560,271,397.6,5,0,79.52,43.736
5194,CA-2014-101560,1101,85.96,7,0,12.28,40.4012
5195,CA-2014-101560,630,13.12,4,0,3.28,4.3296
5196,CA-2014-101560,651,45.66,3,0,15.22,22.3734
5197,CA-2014-159709,859,158.13,3,0,52.71,77.4837
5198,CA-2014-159709,1826,43.6,5,0.2,10.9,4.36
5199,CA-2016-103982,1421,3930.072,3,0.2,1637.53,-786.0144
5200,CA-2016-103982,917,2.304,1,0.2,2.88,0.7776
5201,CA-2016-103982,1707,431.976,3,0.2,179.99,32.3982
5202,CA-2016-103982,1543,41.72,7,0.2,7.45,5.7365
5203,CA-2015-142454,286,104.23,7,0,14.89,28.1421
5204,CA-2015-142454,1397,70.26,3,0,23.42,18.9702
5205,CA-2015-102015,626,9.26,2,0,4.63,3.0558
5206,CA-2015-102015,1353,105.98,2,0,52.99,4.2392
5207,CA-2015-102015,906,1.24,1,0,1.24,0.5828
5208,CA-2015-102015,973,20.7,2,0,10.35,9.936
5209,CA-2015-102015,1171,28.9,5,0,5.78,14.161
5210,CA-2015-102015,870,27.18,1,0,27.18,12.7746
5211,CA-2015-156755,1378,465.18,3,0,155.06,120.9468
5212,CA-2015-130876,1410,36.63,3,0,12.21,9.8901
5213,CA-2016-145898,1414,51.45,3,0,17.15,13.8915
5214,CA-2016-145898,949,7.83,3,0,2.61,3.6018
5215,CA-2016-145898,554,35.4,5,0,7.08,13.452
5216,CA-2016-145898,1118,29.9,5,0,5.98,13.455
5217,US-2017-159562,848,17.48,2,0,8.74,8.2156
5218,CA-2017-134635,1163,79.14,3,0,26.38,36.4044
5219,CA-2017-167080,532,8.4,5,0,1.68,4.2
5220,CA-2017-145653,133,498.26,7,0,71.18,134.5302
5221,CA-2014-140487,5,212.94,3,0,70.98,57.4938
5222,CA-2017-117401,395,706.86,7,0,100.98,197.9208
5223,CA-2017-117401,1813,114.95,5,0,22.99,2.299
5224,CA-2017-117401,689,43.19,7,0,6.17,20.7312
5225,US-2017-109582,1249,166.44,3,0,55.48,79.8912
5226,CA-2016-119865,698,36.56,5,0.2,9.14,12.796
5227,CA-2016-119865,762,186.144,6,0.2,38.78,60.4968
5228,CA-2016-119865,29,353.568,2,0.2,220.98,-44.196
5229,US-2014-147648,1084,81.98,2,0,40.99,40.1702
5230,CA-2017-124436,698,14.624,2,0.2,9.14,5.1184
5231,CA-2017-124436,326,697.16,5,0.2,174.29,8.7145
5232,CA-2017-124436,177,30.93,1,0,30.93,12.6813
5233,CA-2017-124436,654,27.496,7,0.2,4.91,9.2799
5234,CA-2014-115084,127,605.34,6,0,100.89,145.2816
5235,CA-2017-131037,333,210.008,1,0.2,262.51,2.6251
5236,CA-2016-111143,414,54.96,3,0,18.32,15.9384
5237,CA-2014-166744,315,164.22,3,0,54.74,50.9082
5238,CA-2014-166744,7,362.94,3,0,120.98,36.294
5239,CA-2014-166744,1567,59.98,2,0,29.99,26.3912
5240,CA-2016-116561,1409,332.94,3,0,110.98,6.6588
5241,CA-2016-116561,705,39.872,2,0.2,24.92,12.9584
5242,CA-2016-110730,1455,13.68,2,0,6.84,3.6936
5243,CA-2017-146367,752,3.318,3,0.8,5.53,-5.6406
5244,CA-2016-149454,786,10.44,1,0,10.44,4.8024
5245,CA-2016-156265,331,136.464,2,0.2,85.29,15.3522
5246,CA-2016-156265,1747,333.576,3,0.2,138.99,33.3576
5247,CA-2016-156265,649,12.544,2,0.2,7.84,4.704
5248,US-2015-168914,386,20.768,8,0.8,12.98,-52.9584
5249,US-2017-110989,1528,43.5,3,0,14.5,10.875
5250,CA-2015-106215,916,12.576,4,0.2,3.93,4.0872
5251,US-2016-169369,1494,249.95,5,0,49.99,19.996
5252,US-2016-169369,1266,49.12,4,0,12.28,23.0864
5253,CA-2015-132318,376,182.91,3,0,60.97,53.0439
5254,US-2014-131982,813,107.648,2,0.2,67.28,33.64
5255,CA-2015-125185,94,99.372,2,0.3,70.98,-7.098
5256,CA-2015-125185,252,33.568,2,0.2,20.98,-5.4548
5257,CA-2016-130078,1212,10.56,2,0,5.28,4.752
5258,US-2017-114034,1280,38.88,6,0,6.48,18.6624
5259,US-2017-115595,1123,35.2,5,0,7.04,16.544
5260,CA-2017-158722,1028,45.528,3,0.2,18.97,15.9348
5261,CA-2014-105165,1704,196.776,3,0.2,81.99,14.7582
5262,CA-2014-105165,639,2.92,2,0.8,7.3,-4.818
5263,CA-2014-105165,365,200.795,1,0.3,286.85,-22.948
5264,CA-2014-105165,1540,46.688,4,0.2,14.59,-2.918
5265,CA-2014-105165,572,21.864,3,0.2,9.11,3.5529
5266,CA-2017-147452,1134,11.76,2,0,5.88,5.7624
5267,CA-2017-147452,1246,167.94,3,0,55.98,82.2906
5268,CA-2017-147452,412,3.89,1,0,3.89,1.0114
5269,US-2017-114657,1653,52.44,4,0,13.11,24.1224
5270,CA-2017-144484,148,32.36,4,0,8.09,11.6496
5271,CA-2017-144484,465,406.6,5,0,81.32,113.848
5272,CA-2017-125913,186,27.92,4,0,6.98,8.0968
5273,CA-2017-125913,328,399.672,7,0.2,71.37,-14.9877
5274,US-2016-158309,644,3.744,4,0.7,3.12,-2.6208
5275,CA-2015-162887,59,715.2,3,0,238.4,178.8
5276,CA-2017-147333,1583,159.8,4,0,39.95,70.312
5277,CA-2017-147333,1549,44.75,5,0,8.95,8.5025
5278,CA-2014-113859,129,340.116,6,0.3,80.98,-9.7176
5279,CA-2014-159681,1224,105.52,4,0,26.38,48.5392
5280,US-2017-104094,1520,13.48,1,0,13.48,1.8872
5281,CA-2017-152709,1356,85.52,2,0,42.76,22.2352
5282,CA-2015-105158,193,6.16,2,0,3.08,2.9568
5283,CA-2015-105158,1145,36.84,3,0,12.28,17.3148
5284,CA-2014-133424,1382,15.84,3,0,5.28,0
5285,CA-2014-133424,976,44.4,3,0,14.8,22.2
5286,CA-2017-105991,872,21.24,9,0.2,2.95,7.434
5287,CA-2017-105991,767,9.552,8,0.7,3.98,-7.3232
5288,CA-2017-105991,45,89.991,3,0.7,99.99,-152.9847
5289,US-2017-136784,1067,163.96,4,0,40.99,80.3404
5290,CA-2014-146283,1164,17.904,2,0.2,11.19,6.2664
5291,CA-2014-146283,122,966.7,5,0.3,276.2,-13.81
5292,CA-2014-146283,1051,182.112,6,0.2,37.94,61.4628
5293,CA-2017-151218,1417,4.464,1,0.2,5.58,0.3348
5294,CA-2015-111073,362,51.588,1,0.4,85.98,-15.4764
5295,CA-2017-144883,950,50.4,8,0,6.3,23.184
5296,CA-2017-142174,1075,89.568,2,0.2,55.98,32.4684
5297,CA-2017-108791,286,14.89,1,0,14.89,4.0203
5298,CA-2017-108791,1784,543.92,8,0,67.99,135.98
5299,CA-2016-106656,861,4.08,2,0,2.04,1.9176
5300,CA-2016-106656,986,18.9,3,0,6.3,8.694
5301,CA-2016-113831,347,2275.5,10,0,227.55,386.835
5302,CA-2016-113831,1548,1979.7,6,0,329.95,653.301
5303,CA-2016-113831,962,62.1,6,0,10.35,29.808
5304,US-2014-139500,80,37.296,2,0.3,26.64,-1.0656
5305,US-2014-166310,188,8.544,2,0.6,10.68,-7.476
5306,US-2016-168410,160,68.95,5,0,13.79,28.959
5307,US-2016-168410,1291,296.37,3,0,98.79,80.0199
5308,US-2016-168410,1779,39.98,2,0,19.99,1.999
5309,CA-2017-131254,111,191.058,3,0.3,90.98,-46.3998
5310,CA-2017-131254,603,13.04,5,0.2,3.26,3.912
5311,CA-2017-131254,777,1525.188,6,0.8,1270.99,-2287.782
5312,CA-2016-123414,1010,9.216,4,0.2,2.88,3.3408
5313,CA-2016-123414,1442,28.048,2,0.2,17.53,3.506
5314,CA-2017-137876,146,64.96,2,0,32.48,21.4368
5315,CA-2017-137876,856,30.56,4,0,7.64,14.9744
5316,CA-2016-154060,86,187.056,9,0.2,25.98,11.691
5317,US-2017-162558,221,11.808,2,0.2,7.38,1.3284
5318,US-2017-162558,312,9.656,1,0.2,12.07,1.5691
5319,US-2017-162558,1207,20.736,4,0.2,6.48,7.2576
5320,US-2017-162558,673,27.36,3,0.7,30.4,-21.888
5321,US-2017-162558,319,2314.116,7,0.4,550.98,-1002.7836
5322,US-2017-162558,800,34.236,4,0.7,28.53,-26.2476
5323,US-2017-162558,267,19.76,2,0.2,12.35,5.928
5324,CA-2017-134439,1250,15.96,2,0,7.98,7.98
5325,CA-2015-119508,593,16.9,5,0,3.38,6.253
5326,CA-2015-119508,296,25.08,6,0,4.18,9.0288
5327,CA-2015-152681,573,6.68,2,0,3.34,2.004
5328,CA-2014-130813,1150,19.44,3,0,6.48,9.3312
5329,CA-2015-120320,1685,31.92,2,0.2,19.95,2.394
5330,CA-2016-111941,695,33.568,2,0.2,20.98,11.7488
5331,CA-2016-123120,309,63.94,1,0,63.94,24.9366
5332,CA-2016-123120,693,60.6,5,0.2,15.15,20.4525
5333,CA-2016-123120,1438,22.72,4,0,5.68,6.5888
5334,CA-2014-103331,194,10.68,4,0,2.67,4.0584
5335,CA-2014-103331,1156,17.34,3,0,5.78,8.4966
5336,CA-2014-103331,1180,3.38,1,0,3.38,1.5548
5337,CA-2015-169278,704,26.976,4,0.2,8.43,8.7672
5338,CA-2017-111577,1019,307.776,7,0.2,54.96,111.5688
5339,CA-2015-146486,1374,244.55,5,0,48.91,4.891
5340,CA-2015-146486,861,12.24,6,0,2.04,5.7528
5341,CA-2015-146486,1517,13.98,2,0,6.99,6.0114
5342,CA-2015-146486,1538,899.95,5,0,179.99,53.997
5343,US-2014-168501,861,1.632,1,0.2,2.04,0.5508
5344,US-2014-168501,1859,267.96,5,0.2,66.99,16.7475
5345,CA-2015-112053,1534,31.95,1,0,31.95,2.2365
5346,CA-2017-108539,1386,725.84,4,0,181.46,210.4936
5347,CA-2017-108539,798,10.896,3,0.2,4.54,3.9498
5348,CA-2017-108539,674,8.544,2,0.2,5.34,2.8836
5349,CA-2015-149811,784,32.34,3,0,10.78,15.5232
5350,CA-2015-149811,1250,39.9,5,0,7.98,19.95
5351,US-2017-103814,1083,143.856,9,0.2,19.98,48.5514
5352,CA-2016-123932,1276,41.92,4,0.2,13.1,15.196
5353,CA-2016-123932,1770,329.584,2,0.2,205.99,37.0782
5354,US-2016-101616,637,87.28,8,0,10.91,41.0216
5355,CA-2014-113768,92,279.456,6,0.2,58.22,20.9592
5356,CA-2014-113768,1202,8,2,0,4,3.84
5357,CA-2016-138037,761,27.24,5,0.2,6.81,9.534
5358,CA-2014-150490,1584,16.36,1,0,16.36,1.636
5359,CA-2014-150490,1299,15.78,2,0,7.89,0.6312
5360,CA-2014-150490,624,45.98,2,0,22.99,12.8744
5361,US-2017-126060,31,198.272,8,0.2,30.98,-32.2192
5362,CA-2017-100951,1344,720.76,5,0.2,180.19,54.057
5363,CA-2016-122017,161,70.56,6,0,11.76,23.9904
5364,CA-2016-122017,403,81.96,2,0,40.98,22.9488
5365,CA-2014-123477,390,64.864,4,0.2,20.27,6.4864
5366,CA-2016-107790,1846,151.192,1,0.2,188.99,13.2293
5367,CA-2017-158071,1796,88.776,3,0.2,36.99,7.7679
5368,CA-2017-158071,1012,11.56,4,0,2.89,5.4332
5369,CA-2017-158071,1332,15.58,1,0,15.58,3.895
5370,CA-2017-147403,1213,85.056,3,0.2,35.44,28.7064
5371,US-2017-136721,305,273.96,2,0,136.98,71.2296
5372,US-2017-136721,294,306.9,3,0,102.3,79.794
5373,CA-2015-118738,1208,15.552,3,0.2,6.48,5.4432
5374,CA-2015-118738,345,347.361,7,0.3,70.89,-69.4722
5375,CA-2015-118738,1087,10.368,2,0.2,6.48,3.6288
5376,CA-2017-134152,1584,98.16,6,0,16.36,9.816
5377,CA-2017-134152,612,31.44,3,0,10.48,7.86
5378,CA-2014-125542,847,348.488,7,0.2,62.23,117.6147
5379,CA-2014-125542,1341,172.736,4,0.2,53.98,-30.2288
5380,CA-2016-136021,1057,15.54,3,0,5.18,7.6146
5381,CA-2016-136021,1621,105.552,6,0.2,21.99,35.6238
5382,CA-2016-149195,1136,25.92,5,0.2,6.48,9.072
5383,CA-2016-149195,920,15.808,8,0.2,2.47,5.3352
5384,CA-2016-149195,1151,10.368,2,0.2,6.48,3.7584
5385,CA-2017-161410,1740,358.2,3,0.4,199,41.79
5386,CA-2017-161410,1703,545.916,14,0.4,64.99,72.7888
5387,CA-2017-152786,668,40.41,9,0,4.49,18.5886
5388,CA-2017-164707,1748,167.976,3,0.2,69.99,10.4985
5389,CA-2017-164707,1598,109.53,3,0,36.51,47.0979
5390,CA-2017-164707,1004,9.82,2,0,4.91,4.8118
5391,CA-2017-163874,641,26.352,3,0.2,10.98,9.5526
5392,US-2014-123183,982,22.5,6,0,3.75,10.8
5393,US-2014-123183,966,9.96,2,0,4.98,4.5816
5394,US-2014-123183,738,213.08,7,0,30.44,102.2784
5395,US-2014-123183,3,1025.88,6,0,170.98,235.9524
5396,CA-2014-104829,1198,21.98,7,0,3.14,9.891
5397,US-2016-147340,226,63.2,5,0,12.64,23.384
5398,CA-2016-145492,451,39,12,0,3.25,11.31
5399,CA-2016-163202,747,2.907,3,0.7,3.23,-2.0349
5400,CA-2016-117681,13,556.665,5,0.15,130.98,6.549
5401,CA-2017-132262,1462,71.98,2,0,35.99,15.1158
5402,CA-2017-132262,1466,79.98,2,0,39.99,26.3934
5403,CA-2017-123043,795,24.672,4,0.2,7.71,7.71
5404,CA-2017-123043,643,3.744,1,0.2,4.68,1.3104
5405,US-2016-143280,1768,445.96,5,0.2,111.49,55.745
5406,US-2016-143280,1559,36.24,1,0,36.24,15.2208
5407,US-2016-143280,914,10.65,3,0,3.55,5.0055
5408,CA-2017-108854,1199,87.92,4,0,21.98,40.4432
5409,CA-2017-108854,754,22.424,1,0.2,28.03,8.409
5410,CA-2017-108854,706,90.48,3,0.2,37.7,33.93
5411,CA-2017-108854,1356,42.76,1,0,42.76,11.1176
5412,CA-2017-166856,721,10.08,7,0.2,1.8,3.528
5413,CA-2017-166856,1602,101.34,3,0,33.78,8.1072
5414,CA-2016-153157,1801,224.75,5,0,44.95,62.93
5415,US-2017-125647,387,73.176,6,0.8,60.98,-197.5752
5416,US-2017-125647,1282,20.736,4,0.2,6.48,7.2576
5417,US-2017-125647,1836,39.984,2,0.2,24.99,-8.9964
5418,CA-2014-132542,806,15.36,2,0,7.68,7.68
5419,CA-2015-110877,1275,36.288,7,0.2,6.48,12.7008
5420,CA-2015-110877,1755,150.384,2,0.2,93.99,15.0384
5421,US-2016-151827,1787,280.782,3,0.4,155.99,-60.8361
5422,US-2016-151827,1558,31.984,2,0.2,19.99,1.1994
5423,US-2016-163258,643,11.232,3,0.2,4.68,3.9312
5424,CA-2017-103009,1090,26.4,5,0,5.28,11.88
5425,US-2017-120649,522,3.52,2,0,1.76,1.0208
5426,CA-2016-153598,1571,1649.95,5,0,329.99,659.98
5427,CA-2016-153598,175,111.9,6,0,18.65,51.474
5428,US-2016-108497,41,599.165,5,0.15,140.98,35.245
5429,CA-2016-113096,1393,46.53,3,0,15.51,12.0978
5430,CA-2014-136861,206,31.984,2,0.2,19.99,1.999
5431,CA-2017-117422,395,161.568,2,0.2,100.98,16.1568
5432,CA-2017-117422,1157,4.064,1,0.2,5.08,1.3716
5433,CA-2017-117422,749,6.216,4,0.7,5.18,-4.9728
5434,CA-2017-129707,478,8.896,4,0.2,2.78,0.6672
5435,CA-2015-160171,384,1640.7,5,0,328.14,459.396
5436,CA-2015-160171,1480,270,3,0,90,97.2
5437,CA-2014-103317,190,19.52,2,0.2,12.2,5.368
5438,CA-2014-103317,714,9.81,5,0.7,6.54,-6.867
5439,CA-2014-103317,250,213.216,3,0.2,88.84,15.9912
5440,CA-2016-167115,831,588.784,2,0.2,367.99,183.995
5441,US-2017-153633,551,2.064,1,0.2,2.58,0.1548
5442,CA-2017-155929,1078,6.368,2,0.2,3.98,2.388
5443,CA-2015-148712,1555,99.6,1,0,99.6,36.852
5444,CA-2015-148712,716,62.296,13,0.2,5.99,21.0249
5445,CA-2015-148712,490,10.71,3,0,3.57,2.7846
5446,CA-2016-128307,878,20.936,1,0.2,26.17,7.0659
5447,US-2016-127425,1809,33,6,0,5.5,8.25
5448,US-2016-127425,1541,249.95,5,0,49.99,87.4825
5449,US-2014-119081,1422,357.93,3,0,119.31,7.1586
5450,US-2014-119081,1500,57.4,5,0,11.48,10.906
5451,US-2014-119081,827,331.96,2,0,165.98,149.382
5452,US-2014-119081,259,40.56,2,0,20.28,12.9792
5453,CA-2016-140613,1450,86.2,5,0,17.24,24.998
5454,US-2017-108700,1278,38.016,6,0.2,7.92,13.7808
5455,CA-2017-160962,1336,8.384,1,0.2,10.48,0.7336
5456,CA-2017-160962,568,6.848,2,0.2,4.28,0.7704
5457,CA-2017-130631,902,19.6,5,0,3.92,9.604
5458,CA-2017-130631,292,68.46,2,0,34.23,20.538
5459,CA-2017-116680,803,13.344,6,0.2,2.78,4.3368
5460,CA-2017-116680,334,1478.272,8,0.2,230.98,92.392
5461,US-2014-107405,1366,16.272,1,0.2,20.34,-3.8646
5462,CA-2017-101574,193,9.24,3,0,3.08,4.4352
5463,CA-2014-146591,784,32.34,10,0.7,10.78,-23.716
5464,CA-2014-146591,1065,56.064,4,0.2,17.52,19.6224
5465,CA-2014-146591,870,108.72,5,0.2,27.18,36.693
5466,CA-2014-146591,16,181.47,5,0.7,120.98,-320.597
5467,CA-2014-107706,1048,16.176,3,0.2,6.74,6.066
5468,CA-2016-122448,96,122.352,3,0.2,50.98,13.7646
5469,CA-2014-132451,56,585.552,3,0.2,243.98,73.194
5470,CA-2014-132451,1282,19.44,3,0,6.48,9.3312
5471,CA-2016-158547,453,123.92,5,0.2,30.98,9.294
5472,CA-2017-116946,153,13.36,5,0.2,3.34,4.008
5473,CA-2017-116946,1374,78.256,2,0.2,48.91,-17.6076
5474,CA-2017-116946,4,102.018,7,0.7,48.58,-183.6324
5475,CA-2017-121741,1413,750.68,2,0,375.34,37.534
5476,CA-2017-169691,976,44.4,3,0,14.8,22.2
5477,CA-2017-169691,1334,84.55,5,0,16.91,22.8285
5478,CA-2017-169691,1199,17.94,3,0,5.98,8.7906
5479,CA-2016-121356,728,128.4,3,0,42.8,62.916
5480,CA-2014-101770,679,1.869,1,0.7,6.23,-1.3083
5481,CA-2017-105487,1720,103.192,1,0.2,128.99,11.6091
5482,CA-2017-105487,1524,36,2,0,18,6.48
5483,CA-2017-105487,1565,239.96,4,0,59.99,115.1808
5484,CA-2017-105487,1366,40.68,2,0,20.34,0.4068
5485,CA-2017-148999,82,419.136,4,0.2,130.98,-68.1096
5486,CA-2014-107573,853,23.472,3,0.2,9.78,7.6284
5487,CA-2015-156608,808,3.592,4,0.8,4.49,-6.286
5488,CA-2017-134495,1856,23.976,3,0.2,9.99,-5.6943
5489,CA-2017-134495,949,6.264,3,0.2,2.61,2.0358
5490,CA-2017-134495,420,20.808,3,0.2,8.67,1.8207
5491,CA-2017-134495,111,218.352,3,0.2,90.98,-19.1058
5492,CA-2017-164098,1308,18.16,2,0.2,11.35,1.816
5493,CA-2014-105249,1432,7.36,2,0,3.68,0.1472
5494,CA-2014-105249,973,41.4,4,0,10.35,19.872
5495,CA-2014-105249,2,411.332,4,0.15,120.98,-4.8392
5496,CA-2015-113523,688,7.656,4,0.7,6.38,-6.1248
5497,CA-2017-117821,1583,63.92,2,0.2,39.95,19.176
5498,CA-2017-164378,509,6.56,2,0,3.28,1.9024
5499,CA-2017-164378,956,7.83,3,0,2.61,3.6018
5500,CA-2017-164378,1592,41.9,2,0,20.95,8.799
5501,CA-2017-164378,84,664.146,6,0.1,122.99,88.5528
5502,CA-2017-164378,1270,8.96,2,0,4.48,4.3904
5503,CA-2017-127782,196,3.312,1,0.2,4.14,0.6624
5504,CA-2017-127782,415,20.136,3,0.2,8.39,1.2585
5505,CA-2017-127782,889,8.856,3,0.2,3.69,2.8782
5506,CA-2017-127782,1743,859.2,4,0.4,358,-186.16
5507,US-2016-162026,1026,61.96,2,0,30.98,27.882
5508,CA-2016-150000,875,17.92,4,0,4.48,8.6016
5509,CA-2015-168529,189,145.9,5,0,29.18,62.737
5510,US-2017-152569,1122,56.704,2,0.2,35.44,19.1376
5511,US-2017-152569,1759,11.12,2,0.2,6.95,3.475
5512,US-2014-137680,1027,32.896,4,0.2,10.28,11.1024
5513,US-2014-137680,1020,22.776,3,0.2,9.49,7.6869
5514,CA-2015-103177,1741,239.97,3,0,79.99,2.3997
5515,CA-2015-103177,467,160.32,2,0,80.16,44.8896
5516,CA-2015-103177,1728,128.85,3,0,42.95,3.8655
5517,US-2016-138408,1571,1319.96,4,0,329.99,527.984
5518,CA-2017-117667,126,239.96,10,0.3,34.28,-10.284
5519,CA-2017-117667,292,54.768,2,0.2,34.23,6.846
5520,CA-2017-117667,494,13.392,3,0.2,5.58,3.1806
